seller_zip_code_prefix,seller_city,seller_state,seller_id
86039,londrina,PR,1933
81770,curitiba,PR,1934
19013,presidente prudente,SP,1935
22775,rio de janeiro,RJ,1936
3963,sao paulo,SP,1937
15051,sao jose do rio pret,SP,1938
13160,artur nogueira,SP,1939
19806,assis,SP,1940
8275,sao paulo,SP,1941
13420,sao paulo,SP,1942
13330,indaiatuba,SP,1943
88102,sao jose,SC,1944
70070,brasilia,DF,1945
61760,eusebio,CE,1946
89069,blumenau,SC,1947
95800,venancio aires,RS,1948
85880,itaipulandia,PR,1949
7056,guarulhos,SP,1950
9111,santo andre,SP,1951
3378,sao paulo,SP,1952
13040,campinas,SP,1953
4850,sao paulo,SP,1954
87025,maringa,PR,1955
80540,curitiba,PR,1956
85601,francisco beltrao,PR,1957
83402,colombo,PR,1958
14940,ibitinga,SP,1959
86010,londrina,PR,1960
3431,sao paulo,SP,1961
14096,ribeirao preto,SP,1962
31210,belo horizonte,MG,1963
9541,sao caetano do sul,SP,1964
14090,ribeirao preto,SP,1965
15076,sao jose do rio preto,SP,1966
13070,campinas,SP,1967
5424,sao paulo,SP,1968
15093,sao jose do rio preto,SP,1969
93347,novo hamburgo,RS,1970
44600,ipira,BA,1971
2119,sao paulo,SP,1972
88306,itajai,SC,1973
52010,recife,PE,1974
83280,guaratuba,PR,1975
8290,sao paulo,SP,1976
83535,campo magro,PR,1977
3052,sao paulo,SP,1978
36325,tiradentes,MG,1979
30270,belo horizonte,MG,1980
13076,campinas,SP,1981
82515,curitiba,PR,1982
13456,santa barbara d'oeste,SP,1983
15075,sao jose do rio preto,SP,1984
19804,assis,SP,1985
8050,sao paluo,SP,1986
87060,maringa,PR,1987
11442,guaruja,SP,1988
4367,sao paulo,SP,1989
26051,rio de janeiro,RJ,1990
87040,maringa,PR,1991
5061,sao paulo,SP,1992
85801,cascavel,PR,1993
13215,jundiai,SP,1994
83823,fazenda rio grande,PR,1995
37443,baependi,MG,1996
9170,santo andre,SP,1997
81070,curitiba,PR,1998
88090,florianopolis,SC,1999
81260,curitiba,PR,2000
4756,sao paulo,SP,2001
31255,belo horizonte,MG,2002
3809,sao paulo,SP,2003
14085,ribeirao preto,SP,2004
9812,sao bernardo do campo,SP,2005
5734,sao paulo,SP,2006
6900,embu guacu,SP,2007
24445,sao goncalo,RJ,2008
3461,sao paulo,SP,2009
35530,claudio,MG,2010
5763,sao paulo,SP,2011
72318,brasilia,DF,2012
17011,bauru,SP,2013
14085,ribeirao preto,SP,2014
79104,campo grande,MS,2015
9720,sao bernardo do campo,SP,2016
2451,sao paulo,SP,2017
85200,pitanga,PR,2018
3962,sao paulo,SP,2019
4282,sao paulo,SP,2020
6276,osasco,SP,2021
1021,sao paulo,SP,2022
86703,arapongas,PR,2023
14403,franca,SP,2024
11701,praia grande,SP,2025
14940,ibitinga,SP,2026
8226,sao paulo,SP,2027
9530,sao caetano do sul,SP,2028
3001,sao paulo,SP,2029
17056,bauru,SP,2030
4843,sao paulo,SP,2031
31520,belo horizonte,MG,2032
9350,maua,SP,2033
88075,florianopolis,SP,2034
14401,franca,SP,2035
38408,uberlandia,MG,2036
13456,santa barbara d'oeste,SP,2037
1550,sao paulo,SP,2038
74343,goiania,GO,2039
7133,guarulhos,SP,2040
81050,curitiba,PR,2041
89251,jaragua do sul,SC,2042
96530,paraiso do sul,RS,2043
12570,aparecida,SP,2044
18015,sorocaba,SP,2045
36773,cataguases,MG,2046
2634,sao paulo,SP,2047
82520,curitiba,PR,2048
44600,ipira,SP,2049
17250,bariri,SP,2050
36300,sao joao del rei,MG,2051
12231,sao jose dos campos,SP,2052
13177,sumare,SP,2053
13465,americana,SP,2054
32185,contagem,MG,2055
3647,sao paulo,SP,2056
8710,mogi das cruzes,SP,2057
14940,ibitinga,SP,2058
4809,sao paulo,SP,2059
13900,amparo,SP,2060
27353,barra mansa,RJ,2061
88306,itajai,SC,2062
4362,sao paulo,SP,2063
29150,cariacica,ES,2064
11707,praia grande,SP,2065
20910,rio de janeiro,RJ,2066
3171,sao paulo,SP,2067
75345,abadia de goias,GO,2068
89165,rio do sul,SC,2069
13504,rio claro,SP,2070
3573,sao paulo,SP,2071
3929,sao paulo,SP,2072
85905,toledo,PR,2073
3191,sao paulo,SP,2074
7077,guarulhos,SP,2075
16074,aracatuba,SP,2076
17512,marilia,SP,2077
93425,novo hamburgo,RS,2078
13473,americana,SP,2079
30170,belo horizonte,MG,2080
3410,sao paulo,SP,2081
1552,sao paulo,SP,2082
91910,porto alegre,RS,2083
4763,sao paulo,SP,2084
12230,sao jose dos campos,SP,2085
6409,barueri,SP,2086
83005,sao jose dos pinhais,PR,2087
97110,santa maria,RS,2088
4276,sao paulo,SP,2089
13560,sao carlos,SP,2090
81520,curitiba,PR,2091
74550,goiania,GO,2092
85865,foz do iguacu,PR,2093
4137,sao paulo,SP,2094
88135,palhoca,SC,2095
92020,canoas,RS,2096
37410,tres coracoes,MG,2097
13660,porto ferreira,SP,2098
4106,sao paulo,SP,2099
31340,contagem,MG,2100
14075,ribeirao preto,SP,2101
9570,sao caetano do sul,SP,2102
87060,maringa,PR,2103
11013,santos,SP,2104
37006,varginha,MG,2105
99500,carazinho,RS,2106
6097,osasco,SP,2107
14940,ibitinga,SP,2108
8280,sao paulo,SP,2109
17580,pompeia,SP,2110
30431,belo horizonte,MG,2111
13800,mogi mirim,SP,2112
12308,jacarei,SP,2113
8290,sao paulo,SP,2114
3872,sao paulo,SP,2115
18220,alambari,SP,2116
1156,sao paulo,SP,2117
18683,lencois paulista,SP,2118
16012,aracatuba,SP,2119
87005,maringa,PR,2120
17700,osvaldo cruz,SP,2121
85807,cascavel,PR,2122
76900,ji parana,RO,2123
15030,sao jose do rio preto,SP,2124
27700,vassouras,RJ,2125
17350,igaracu do tiete,SP,2126
13215,jundiai,SP,2127
12600,lorena,SP,2128
89136,rodeio,SC,2129
13290,louveira,SP,2130
15803,catanduva,SP,2131
39740,guanhaes,MG,2132
17506,marilia,SP,2133
89215,joinville,SC,2134
28470,santo antonio de padua,RJ,2135
14940,ibitinga,SP,2136
87020,maringa,PR,2137
6040,osasco,SP,2138
12924,braganca paulista,SP,2139
89150,presidente getulio,SC,2140
12995,pinhalzinho,SP,2141
89620,campos novos,SC,2142
4273,sao paulo,SP,2143
2150,sao paulo,SP,2144
45820,eunapolis,BA,2145
13482,limeira,SP,2146
13165,engenheiro coelho,SP,2147
8011,sao paulo,SP,2148
13390,rio das pedras,SP,2149
89220,joinville,SC,2150
3147,sao paulo,SP,2151
6663,itapevi,SP,2152
15601,fernandopolis,SP,2153
29600,afonso claudio,ES,2154
18279,tatui,SP,2155
5170,sao paulo,SP,2156
15055,sao jose do rio preto,SP,2157
4476,sao paulo,SP,2158
2030,sao paulo,SP,2159
13040,campinas,SP,2160
3017,sao paulo,SP,2161
85810,cascavel,PR,2162
6311,carapicuiba / sao paulo,SP,2163
13154,cosmopolis,SP,2164
15050,sao jose do rio preto,SP,2165
13480,limeira,SP,2166
13084,campinas,SP,2167
6186,osasco,SP,2168
89046,blumenau,SC,2169
38414,uberlandia,MG,2170
24020,niteroi,RJ,2171
4251,sao paulo,SP,2172
80045,curitiba,PR,2173
86800,apucarana,PR,2174
4424,sao paulo,SP,2175
4293,sao paulo,SP,2176
6317,carapicuiba,SP,2177
35170,coronel fabriciano,MG,2178
30240,belo horizonte,MG,2179
85813,cascavel,PR,2180
81900,curitiba,PR,2181
2963,sao paulo,SP,2182
7412,aruja,SP,2183
35660,centro,MG,2184
19815,assis,SP,2185
4904,sao paulo,SP,2186
89225,joinville,SC,2187
8275,sao paulo,SP,2188
87083,parana,PR,2189
89080,indaial,SC,2190
90630,porto alegre,RS,2191
88215,bombinhas,SC,2192
13140,paulinia,SP,2193
40368,salvador,BA,2194
3345,sao paulo,SP,2195
6283,osasco,SP,2196
13360,capivari,SP,2197
6696,itapevi,SP,2198
14401,franca,SP,2199
24240,niteroi,RJ,2200
9220,santo andre,SP,2201
87050,maringa,PR,2202
9921,diadema,SP,2203
13880,vargem grande do sul,SP,2204
22051,rio de janeiro,RJ,2205
7084,guarulhos,SP,2206
3029,sao paulo,SP,2207
3426,sao paulo,SP,2208
32280,contagem,MG,2209
15013,sao jose do rio preto,SP,2210
14940,ibitinga,SP,2211
4937,sao paulo,SP,2212
14620,orlandia,SP,2213
13405,piracicaba,SP,2214
18401,itapeva,SP,2215
35700,sete lagoas,MG,2216
13418,piracicaba,SP,2217
7140,guarulhos,SP,2218
12940,atibaia,SP,2219
9280,santo andre,SP,2220
11600,sao sebastiao,SP,2221
3976,sao paulo,SP,2222
16500,cafelandia,SP,2223
17290,macatuba,SP,2224
11707,praia grande,SP,2225
13908,amparo,SP,2226
89560,videira,SC,2227
72251,brasilia,DF,2228
88137,palhoca,SC,2229
13870,sao joao da boa vista,SP,2230
2236,sao paulo,SP,2231
88813,criciuma,SC,2232
84530,teixeira soares,PR,2233
26551,mesquita,RJ,2234
15600,fernandopolis,SP,2235
81720,curitiba,PR,2236
2544,sao paulo,SP,2237
87160,mandaguacu,PR,2238
83823,fazenda rio grande,PR,2239
2710,sao paulo,SP,2240
86040,londrina,PR,2241
25957,teresopolis,RJ,2242
17606,sao paulo,SP,2243
87015,maringa,PR,2244
89180,rio do oeste,SC,2245
3804,sao paulo,SP,2246
13339,indaiatuba,SP,2247
88330,balneario camboriu,SC,2248
13403,piracicaba,SP,2249
83280,guaratuba,PR,2250
1403,sao paulo,SP,2251
14802,araraquara,SP,2252
88135,palhoca,SC,2253
7176,guarulhos,SP,2254
81510,curitiba,PR,2255
12215,sao jose dos campos,SP,2256
13573,sao carlos,SP,2257
11010,santos,SP,2258
87025,vendas@creditparts.com.br,PR,2259
28950,armacao dos buzios,RJ,2260
4714,sao paulo,SP,2261
5127,sao paulo,SP,2262
35670,mateus leme,MG,2263
3581,sao paulop,SP,2264
87083,maringa,PR,2265
1408,sao paulo,SP,2266
6766,taboao da serra,SP,2267
14940,ibitinga,SP,2268
11431,guaruja,SP,2269
36087,juiz de fora,MG,2270
4438,sao paulo,SP,2271
74305,goiania,GO,2272
9041,santo andre,SP,2273
13232,campo limpo paulista,SP,2274
13960,socorro,SP,2275
2475,sao paulo,SP,2276
85603,francisco beltrao,PR,2277
13070,campinas,SP,2278
13271,valinhos,SP,2279
1512,sao paulo,SP,2280
29161,serra,ES,2281
83450,bocaiuva do sul,PR,2282
3304,sao paulo,SP,2283
3273,sao paulo,SP,2284
17051,bauru,SP,2285
31573,belo horizonte,MG,2286
13471,americana,SP,2287
45658,ilheus,BA,2288
88715,jaguaruna,SC,2289
13911,jaguariuna,SP,2290
6440,barueri,SP,2291
15015,sao jose do rio preto,SP,2292
95780,montenegro,RS,2293
14940,ibitinga,SP,2294
13097,campinas,SP,2295
2279,sao paulo,SP,2296
24440,sao goncalo,RJ,2297
5743,sao paulo,SP,2298
89203,joinville,SC,2299
32240,contagem,MG,2300
5595,sao paulo,SP,2301
13505,rio claro,SP,2302
4291,sao paulo,SP,2303
2110,sao paulo,SP,2304
8577,itaquaquecetuba,SP,2305
8420,sao paulo,SP,2306
17018,bauru,SP,2307
95625,imbe,RS,2308
6419,barueri,SP,2309
4101,sao paulo,SP,2310
6150,osasco,SP,2311
2113,sao paulo,SP,2312
83323,pinhais,PR,2313
9090,santo andre,SP,2314
5043,sao paulo,SP,2315
83602,campo largo,PR,2316
14021,ribeirao preto,SP,2317
95020,caxias do sul,RS,2318
99300,soledade,RS,2319
31035,belo horizonte,MG,2320
7790,cajamar,SP,2321
72015,brasilia,DF,2322
3725,sao paulo,SP,2323
88303,itajai,SC,2324
14801,araraquara,SP,2325
35700,sete lagoas,MG,2326
36032,juiz de fora,MG,2327
89295,rio negrinho,SC,2328
5530,sao paulo,SP,2329
6018,osasco,SP,2330
13840,mogi guacu,SP,2331
16250,clementina,SP,2332
1023,sao paulo,SP,2333
2610,sao paulo,SP,2334
15070,sao jose do rio preto,SP,2335
71825,brasilia,DF,2336
4250,sao paulo,SP,2337
1220,sao paulo,SP,2338
9175,santo andre,SP,2339
18044,sorocaba,SP,2340
13450,santa barbara d´oeste,SP,2341
25035,duque de caxias,RJ,2342
14780,barretos,SP,2343
86047,londrina,PR,2344
7901,francisco morato,SP,2345
13232,campo limpo paulista,SP,2346
13408,piracicaba,SP,2347
96203,rio grande,RS,2348
89041,blumenau,SC,2349
93510,novo hamburgo,RS,2350
2752,sao paulo,SP,2351
87040,maringa,PR,2352
89825,xaxim,SC,2353
13043,campinas,SP,2354
18550,boituva,SP,2355
20061,rio de janeiro,RJ,2356
1257,sao paulo,SP,2357
87025,maringa,PR,2358
14020,ribeirao preto,SP,2359
80215,curitiba,PR,2360
74210,goiania,GO,2361
89160,rio do sul,SC,2362
4911,sao paulo,SP,2363
1031,sao paulo,SP,2364
80230,curitiba,PR,2365
9340,maua,SP,2366
69005,manaus,AM,2367
3542,sao paulo,SP,2368
2411,sao paulo,SP,2369
5455,sao paulo,SP,2370
15115,bady bassitt,SP,2371
24120,niteroi,RJ,2372
1314,sao paulo,SP,2373
25900,rio de janeiro,RJ,2374
87240,terra boa,PR,2375
8011,sao paulo,SP,2376
13660,porto ferreira,SP,2377
18608,botucatu,SP,2378
15070,sao jose do rio preto,SP,2379
78020,cuiaba,MT,2380
37165,minas gerais,MG,2381
4083,sao paulo,SP,2382
18130,sao roque,SP,2383
6694,itapevi,SP,2384
6790,taboao da serra,SP,2385
89023,blumenau,SC,2386
9720,sao bernardo do campo,SP,2387
29160,serra,ES,2388
2066,sao paulo,SP,2389
87050,maringa,PR,2390
13347,indaiatuba,SP,2391
4265,sao paulo,SP,2392
87502,umuarama,PR,2393
13920,pedreira,SP,2394
3560,sao paulo,SP,2395
13160,artur nogueira,SP,2396
18701,avare,SP,2397
17400,garca,SP,2398
32419,ibirite,MG,2399
83607,campo largo,PR,2400
3731,sao paulo,SP,2401
14401,franca,SP,2402
31710,belo horizonte,MG,2403
83405,colombo,PR,2404
14790,guaira,SP,2405
14940,ibitinga,SP,2406
4660,sao paulo,SP,2407
13347,indaiatuba,SP,2408
82315,curitiba,PR,2409
3658,sao paulo,SP,2410
6715,cotia,SP,2411
32604,betim,MG,2412
89063,blumenau,SC,2413
8030,sao paulo,SP,2414
36046,juiz de fora,MG,2415
2334,sao paulo,SP,2416
14401,franca,SP,2417
4851,sao paulo,SP,2418
85875,santa terezinha de itaipu,PR,2419
20761,rio de janeiro,RJ,2420
17370,santa maria da serra,SP,2421
15350,auriflama,SP,2422
9710,sao bernardo do campo,SP,2423
31525,belo horizonte,MG,2424
16200,birigui,SP,2425
25720,petropolis,RJ,2426
88704,tubarao,SC,2427
79112,campo grande,MS,2428
17300,dois corregos,SP,2429
97110,santa maria,RS,2430
3168,sao paulo,SP,2431
98290,condor,RS,2432
13414,piracicaba,SP,2433
13251,itatiba,SP,2434
14940,ibitinga,SP,2435
6539,santana de parnaiba,SP,2436
80010,curitiba,PR,2437
38401,uberlandia,MG,2438
74590,goiania,GO,2439
85875,santa terezinha de itaipu,PR,2440
72210,brasilia,DF,2441
38700,patos de minas,MG,2442
15056,sao jose do rio preto,SP,2443
20950,rio de janeiro,RJ,2444
38950,ibia,MG,2445
16208,birigui,SP,2446
80250,curitiba,PR,2447
7192,guarulhos,SP,2448
85801,cascavel,PR,2449
13272,valinhos,SP,2450
14021,ribeirao preto,SP,2451
4679,sao paulo,SP,2452
1421,sao paulo,SP,2453
46430,guanambi,BA,2454
61658,caucaia,CE,2455
89052,blumenau,SP,2456
87013,maringa,PR,2457
89650,treze tilias,SC,2458
89819,cordilheira alta,SC,2459
35547,carmo da mata,MG,2460
88370,navegantes,SC,2461
92030,canoas,RS,2462
35400,ouro preto,MG,2463
14940,ibitinga,SP,2464
33600,pedro leopoldo,MG,2465
87070,maringa,PR,2466
5571,sao paulo,SP,2467
8270,sao paulo,SP,2468
3111,sao paulo,SP,2469
14270,santa rosa de viterbo,SP,2470
89036,blumenau,SC,2471
4708,sao paulo,SP,2472
89820,xanxere,SC,2473
90620,porto alegre,RS,2474
35500,divinopolis,MG,2475
7411,sao paulo,SP,2476
7023,guarulhos,SP,2477
80310,curitiba,PR,2478
19160,alvares machado,SP,2479
21840,rio de janeiro,RJ,2480
30390,belo horizonte,MG,2481
18060,sorocaba,SP,2482
88132,palhoca,SC,2483
83408,colombo,PR,2484
13720,scao jose do rio pardo,SP,2485
87015,maringa,PR,2486
9180,santo andre,SP,2487
9785,sao bernardo do campo,SP,2488
19806,assis,SP,2489
11709,praia grande,SP,2490
21510,rio de janeiro,RJ,2491
14850,pradopolis,SP,2492
4547,sao paulo,SP,2493
14070,ribeirao preto,SP,2494
31110,belo horizonte,MG,2495
81460,curitiba,PR,2496
13206,jundiai,SP,2497
4104,sao paulo,SP,2498
3106,sao paulo,SP,2499
1123,sao paulo,SP,2500
30130,belo horizonte,MG,2501
98780,santa rosa,RS,2502
89520,curitibanos,SC,2503
18500,laranjal paulista,SP,2504
14093,ribeirao preto,SP,2505
14096,ribeirao preto,SP,2506
14940,ibitinga,SP,2507
3124,sao paulo,SP,2508
18015,sorocaba,SP,2509
36010,juiz de fora,MG,2510
81020,curitiba,SP,2511
3182,sao paulo,SP,2512
7124,guarulhos,SP,2513
7024,guarulhos,SP,2514
13140,paulinia,SP,2515
15061,sao jose do rio preto,SP,2516
21740,rio de janeiro,RJ,2517
14090,ribeirao preto,SP,2518
22640,rio de janeiro,RJ,2519
7013,guarulhos,SP,2520
38442,araguari,MG,2521
33940,ribeirao das neves,MG,2522
9551,sao caetano do sul,SP,2523
93348,novo hamburgo,RS,2524
14015,sao paulo,SP,2525
18017,sorocaba,SP,2526
37704,pocos de caldas,MG,2527
18076,sorocaba,SP,2528
81560,curitiba,PR,2529
3334,sao paulo,SP,2530
15155,jaci,SP,2531
38400,uberlandia,MG,2532
32310,contagem,MG,2533
90240,porto alegre,RS,2534
20040,rio de janeiro,RJ,2535
3063,sao paulo,SP,2536
5141,sp,SP,2537
1452,sao paulo,SP,2538
29315,cachoeiro de itapemirim,ES,2539
17017,bauru,SP,2540
85884,medianeira,PR,2541
88490,paulo lopes,SC,2542
5756,sao paulo,SP,2543
5302,sao paulo,SP,2544
95270,flores da cunha,RS,2545
25530,sao joao de meriti,RJ,2546
89108,massaranduba,SC,2547
11430,guaruja,SP,2548
2614,sao paulo,SP,2549
4270,sao paulo,SP,2550
60348,fortaleza,CE,2551
2415,sao paulo,SP,2552
13360,capivari,SP,2553
86300,cornelio procopio,PR,2554
12243,sao jose dos campos,SP,2555
95013,caxias do sul,RS,2556
2422,sao paulo,SP,2557
32315,contagem,MG,2558
95098,caxias do sul,RS,2559
2028,sao paulo,SP,2560
87050,maringa,PR,2561
3971,sao paulo,SP,2562
13060,campinas,SP,2563
13487,limeira,SP,2564
8430,sao paulo,SP,2565
12331,jacarei,SP,2566
8500,ferraz de vasconcelos,SP,2567
13090,campinas,SP,2568
14020,ribeirao preto,SP,2569
4516,sao paulo,SP,2570
89065,blumenau,SC,2571
3318,sao paulo,SP,2572
30668,belo horizonte,MG,2573
5141,pirituba,SP,2574
4209,sao paulo,SP,2575
2242,sao paulo,SP,2576
12913,braganca paulista,SP,2577
5616,sao paulo,SP,2578
14940,ibitinga,SP,2579
3461,sao paulo,SP,2580
12270,jambeiro,SP,2581
1140,sao paulo,SP,2582
13328,salto,SP,2583
35590,lagoa da prata,MG,2584
82560,curitiba,PR,2585
93040,sao leopoldo,RS,2586
4537,sao paulo,SP,2587
27345,barra mansa,RJ,2588
15025,sao jose do rio preto,SP,2589
71900,aguas claras df,SP,2590
3009,sao paulo,SP,2591
9572,sao caetano do sul,SP,2592
14027,ribeirao pretp,SP,2593
2916,sao paulo,SP,2594
87210,cianorte,PR,2595
2443,sao paulo,SP,2596
14940,ibitinga,SP,2597
3508,sao paulo,SP,2598
21320,rio de janeiro,SP,2599
3287,sao paulo,SP,2600
1208,sao paulo,SP,2601
44002,feira de santana,BA,2602
86073,londrina,PR,2603
38445,araguari,MG,2604
5186,sao paulo,SP,2605
88037,florianopolis,SC,2606
13040,campinas,SP,2607
89164,rio do sul,SC,2608
80010,curitiba,PR,2609
91150,porto alegre,RS,2610
6018,osasco,SP,2611
13660,porto ferreira,SP,2612
13920,pedreira,SP,2613
23587,rio de janeiro,RJ,2614
6465,barueri,SP,2615
91920,porto alegre,RS,2616
96503,cachoeira do sul,RS,2617
14840,guariba,SP,2618
4101,sao paulo,SP,2619
11030,santos,SP,2620
13790,sao sebastiao da grama/sp,SP,2621
17900,dracena,SP,2622
18500,laranjal paulista,SP,2623
6501,santana de parnaiba,SP,2624
17047,bauru,SP,2625
6473,barueri,SP,2626
5676,sao paulo,SP,2627
2839,sao paulo,SP,2628
14010,ribeirao preto,SP,2629
9725,sao bernardo do campo,SP,2630
4141,sao paulo,SP,2631
22775,rio de janeiro,RJ,2632
17400,garca,SP,2633
12604,lorena,SP,2634
86030,londrina,PR,2635
31140,belo horizonte,MG,2636
13465,americana,SP,2637
7221,guarulhos,SP,2638
19906,ourinhos,SP,2639
14940,ibitinga,SP,2640
80220,curitiba,PR,2641
87900,loanda,PR,2642
17250,bariri,SP,2643
8832,mogi das cruzes,SP,2644
3018,sao paulo,SP,2645
20040,rio de janeiro,RJ,2646
28810,rio bonito,SP,2647
11720,praia grande,SP,2648
17209,jau,SP,2649
14078,robeirao preto,SP,2650
88704,tubarao,SC,2651
3237,sao paulo,SP,2652
89228,joinville,SC,2653
7170,guarulhos,SP,2654
3880,sao paulo,SP,2655
14020,ribeirao preto,SP,2656
89504,cacador,SC,2657
5008,sao paulo,SP,2658
89288,sao bento do sul,SC,2659
21510,rio de janeiro,RJ,2660
1041,sao paulo,SP,2661
14802,araraquara,SP,2662
72460,gama,DF,2663
17504,marilia,SP,2664
4208,sao paulo,SP,2665
80040,curitiba,PR,2666
19020,presidente prudente,SP,2667
83005,sao jose dos pinhais,PR,2668
13520,sao pedro,SP,2669
26379,queimados,RJ,2670
2929,sao paulo,SP,2671
39400,montes claros,MG,2672
9560,sao caetano do sul,SP,2673
16304,penapolis,SP,2674
8593,itaquaquecetuba,SP,2675
18110,votorantim,SP,2676
3586,sao paulo,SP,2677
9830,sao bernardo do campo,SP,2678
17017,bauru,SP,2679
80420,curitiba,PR,2680
6871,itapecerica da serra,SP,2681
13214,jundiai,SP,2682
11990,cananeia,SP,2683
14055,ribeirao preto,SP,2684
7070,guarulhos,SP,2685
41820,salvador,BA,2686
17032,bauru,SP,2687
35160,ipatinga,MG,2688
27321,barra mansa,RJ,2689
95705,bento goncalves,RS,2690
3553,sao paulo,SP,2691
13214,jundiai,SP,2692
13380,nova odessa,SP,2693
88372,navegantes,SC,2694
3028,sao paulo,SP,2695
14095,ribeirao preto,SP,2696
87065,maringa,PR,2697
2124,sao paulo,SP,2698
9710,sao bernardo do campo,SP,2699
13845,mogi guacu,SP,2700
3064,sao paulo,SP,2701
9070,santo andre,SP,2702
19300,presidente bernardes,SP,2703
22790,rio de janeiro,RJ,2704
13481,limeira,SP,2705
82620,curitiba,PR,2706
95088,caxias do sul,RS,2707
2918,sao paulo,SP,2708
84925,pinhalao,PR,2709
88960,sombrio,SC,2710
30220,belo horizonte,MG,2711
88010,florianopolis,SC,2712
38022,uberaba,MG,2713
17505,marilia,SP,2714
14075,ribeirao preto,SP,2715
2873,sao paulo,SP,2716
19802,assis,SP,2717
13424,piracicaba,SP,2718
87303,campo mourao,PR,2719
83323,pinhais,PR,2720
3204,sao paulo,SP,2721
55002,caruaru,PE,2722
9571,sao caetano do sul,SP,2723
13840,mogi guacu,SP,2724
3872,sao paulo,SP,2725
4208,sao paulo,SP,2726
81200,curitiba,PR,2727
81650,curitiba,PR,2728
86801,apucarana,PR,2729
83408,colombo,PR,2730
89820,xanxere,SC,2731
83323,pinhais,PR,2732
80250,curitiba,PR,2733
38400,uberlandia,MG,2734
26285,nova iguacu,RJ,2735
4735,sao paulo,SP,2736
4104,sao paulo,SP,2737
21921,rio de janeiro,RJ,2738
36213,dores de campos,MG,2739
9520,sao caetano do sul,SP,2740
8223,sao paulo,SP,2741
81880,curitiba,PR,2742
6322,carapicuiba,SP,2743
3655,sao paulo,SP,2744
19023,presidente prudente,SP,2745
13091,campinas,SP,2746
37175,ilicinea,MG,2747
13403,piracicaba,SP,2748
88301,itajai,SC,2749
93336,novo hamburgo,RS,2750
3480,sao paulo,SP,2751
4282,sao paulo,SP,2752
88113,sao jose,SC,2753
4176,sao paulo,SP,2754
14940,ibitinga,SP,2755
9561,sao caetano do sul,SP,2756
86181,cambe,PR,2757
18090,sorocaba,SP,2758
35900,itabira,MG,2759
3504,sao paulo,SP,2760
3068,sao paulo,SP,2761
85960,marechal candido rondon,PR,2762
8246,sao paulo,SP,2763
14860,barrinha,SP,2764
81070,curitiba,PR,2765
8180,sao paulo,SP,2766
89022,blumenau,SC,2767
89031,blumenau,SC,2768
90250,porto alegre,RS,2769
74110,goiania,GO,2770
86800,apucarana,PR,2771
3813,sao paulo,SP,2772
89280,sao bento do sul,SC,2773
3320,sao paulo,SP,2774
12942,atibaia,SP,2775
71215,brasilia,DF,2776
87230,jussara,PR,2777
14090,ribeirao preto,SP,2778
87050,maringa,PR,2779
85815,cascavel,PR,2780
85960,marechal candido rondon,PA,2781
13471,americana,SP,2782
14405,franca,SP,2783
5004,sao paulo,SP,2784
6711,cotia,SP,2785
83321,pinhais,SP,2786
87015,maringa,PR,2787
86060,londrina,PR,2788
5856,sao paulo,SP,2789
84600,uniao da vitoria,PR,2790
7180,guarulhos,SP,2791
13030,campinas,SP,2792
13920,pedreira,SP,2793
13205,jundiai,SP,2794
9891,sao bernardo do campo,SP,2795
11010,santos,SP,2796
19830,echapora,SP,2797
38183,araxa,MG,2798
15505,votuporanga,SP,2799
11015,santos,SP,2800
89460,canoinhas,SC,2801
21040,rio de janeiro,RJ,2802
14110,ribeirao preto,SP,2803
95840,triunfo,RS,2804
18681,lencois paulista,SP,2805
29166,serra,ES,2806
96816,santa cruz do sul,RS,2807
4461,sao paulo,SP,2808
14940,ibitinga,SP,2809
2265,sao paulo,SP,2810
3431,sao paulo,SP,2811
6080,osasco,SP,2812
6286,osasco,SP,2813
80240,curitiba,PR,2814
82300,curitiba,PR,2815
5849,sao paulo,SP,2816
23092,rio de janeiro,RJ,2817
15802,catanduva,SP,2818
3702,sao paulo,SP,2819
8577,itaquaquecetuba,SP,2820
86690,colorado,PR,2821
88220,itapema,SC,2822
88352,brusque,SC,2823
4208,sao paulo,SP,2824
28950,armacao dos buzios,RJ,2825
89208,joinville,SC,2826
3319,sao paulo,SP,2827
5624,sao paulo,SP,2828
87045,maringa,PR,2829
59020,natal,RN,2830
6192,osasco,SP,2831
87043,maringa,PR,2832
2350,sao paulo,SP,2833
19029,presidente prudente,SP,2834
17209,jau,SP,2835
85880,itaipulandia,PR,2836
18030,sorocaba,SP,2837
37540,santa rita do sapucai,MG,2838
95012,caxias do sul,RS,2839
2040,sao paulo,SP,2840
80620,curitiba,PR,2841
70719,brasilia,DF,2842
20766,rio de janeiro,RJ,2843
3168,sao paulo,SP,2844
3476,sao paulo,SP,2845
12940,atibaia,SP,2846
93800,sapiranga,RS,2847
83020,sao jose dos pinhais,PR,2848
83833,fazenda rio grande,PR,2849
74333,goiania,GO,2850
13324,salto,SP,2851
3138,sao paulo,SP,2852
1201,sao paulo,SP,2853
30882,belo horizonte,MG,2854
5468,sao paulo,SP,2855
9961,diadema,SP,2856
1026,sao paulo,SP,2857
4243,sao paulo,SP,2858
92120,canoas,RS,2859
87702,paranavai,PR,2860
38400,uberlandia,MG,2861
4193,sao paulo,SP,2862
14055,ribeirao preto,SP,2863
6506,santana de parnaiba,SP,2864
71931,brasilia,DF,2865
